src_ip,Label,distinct_sources,days_seen,total_incidents,unique_dst_ip,src_port_zero_count,src_port_nonzero_count,src_port_zero_avg_inter_arrival_time,src_port_zero_min_inter_arrival_time,src_port_zero_max_inter_arrival_time,src_port_zero_stddev_inter_arrival_time,src_port_nonzero_avg_inter_arrival_time,src_port_nonzero_min_inter_arrival_time,src_port_nonzero_max_inter_arrival_time,src_port_nonzero_stddev_inter_arrival_time
46.228.199.128,Spoofed,2,5,1109,7,1099,10,292.56102,0.0,48680.0,1894.123952,27910.66667,1485.0,200466.0,61083.57464
151.95.160.46,Spoofed,2,4,34,4,33,1,9476.0,0.0,63176.0,15748.6681,,,,
160.119.249.240,Spoofed,2,5,2023,7,2012,11,159.7772253,0.0,47887.0,1378.722496,34902.6,879.0,187333.0,56538.43141
185.220.101.104,Real,1,1,2,1,0,2,,,,,5181.0,5181.0,5181.0,0.0
181.78.211.244,Real,1,1,1,1,0,1,,,,,,,,
173.230.154.90,Spoofed,2,5,1398,6,1391,7,231.3143885,0.0,48463.0,1671.601973,56395.33333,433.0,242130.0,87046.08287
176.113.115.152,Real,1,2,6,4,0,6,,,,,3543.2,1.0,13372.0,5138.814704
185.173.93.47,Spoofed,2,4,1101,5,1099,2,292.5336976,0.0,48176.0,1863.119147,28017.0,28017.0,28017.0,0.0
178.200.168.70,Spoofed,2,4,1011,5,1009,2,319.0168651,0.0,48498.0,1962.302464,2825.0,2825.0,2825.0,0.0
94.75.225.81,Spoofed,2,5,2232,6,2228,4,144.1118096,0.0,50054.0,1343.987093,85055.33333,7771.0,210710.0,89631.93735
31.133.1.108,Spoofed,2,4,1161,4,1159,2,277.4697755,0.0,48044.0,1818.086824,9781.0,9781.0,9781.0,0.0
130.255.78.232,Spoofed,2,5,1047,6,1038,9,309.4271938,0.0,48357.0,1923.676629,27140.0,1970.0,173547.0,55578.70351
23.92.34.123,Spoofed,2,5,1085,7,1079,6,297.8042672,0.0,48108.0,1883.358954,52217.8,871.0,215819.0,82118.72264
31.18.211.4,Spoofed,2,5,1049,5,1046,3,307.5177033,0.0,48385.0,1927.33287,125463.5,54484.0,196443.0,70979.5
143.47.240.168,Spoofed,2,4,1099,6,1094,5,293.5882891,0.0,48540.0,1890.572371,13261.0,665.0,20335.0,7997.67163
192.42.116.211,Spoofed,2,4,1812,6,1806,6,178.0814404,0.0,47777.0,1451.225877,14318.2,0.0,67394.0,26547.07679
136.38.226.125,Spoofed,2,4,2019,6,2013,6,159.5959245,0.0,48036.0,1383.338043,12233.4,1196.0,24871.0,9299.220668
23.82.137.22,Spoofed,2,5,1096,7,1088,8,295.4986201,0.0,48080.0,1872.74332,37031.14286,5.0,179290.0,59772.67793
98.128.175.41,Spoofed,2,4,1081,5,1078,3,298.461467,0.0,48589.0,1907.919474,37557.5,3959.0,71156.0,33598.5
216.238.68.141,Spoofed,2,4,1010,6,1005,5,320.1513944,0.0,48582.0,1967.820135,18577.5,183.0,50371.0,19720.53759
178.17.170.23,Spoofed,2,4,2428,7,2420,8,132.852005,0.0,49030.0,1280.274655,22839.57143,814.0,87889.0,29062.6862
204.8.96.149,Spoofed,2,5,2799,6,2793,6,115.1543696,0.0,48369.0,1181.018761,46154.0,951.0,204406.0,79182.4906
217.209.72.197,Spoofed,2,4,1008,4,1005,3,320.2111554,0.0,48784.0,1986.195969,24082.5,3916.0,44249.0,20166.5
167.235.179.232,Spoofed,2,6,815,7,776,39,413.7935484,0.0,48488.0,2248.251479,13557.0,0.0,190218.0,45871.73188
51.81.222.67,Spoofed,2,5,2015,7,2007,8,160.2612164,0.0,49254.0,1404.302774,35998.0,1261.0,171394.0,59299.89525
80.211.240.153,Spoofed,2,5,1080,6,1074,6,299.6439888,0.0,48923.0,1903.759995,67790.0,1845.0,227379.0,83766.93884
116.203.195.42,Spoofed,2,6,830,7,773,57,416.2318653,0.0,48344.0,2248.236868,7665.267857,0.0,221221.0,37373.18948
38.148.128.150,Spoofed,2,5,1586,6,1582,4,203.342821,0.0,48815.0,1574.839906,112407.0,23344.0,235053.0,89632.72686
94.72.118.117,Spoofed,2,4,1048,5,1043,5,307.8339731,0.0,48932.0,1925.490814,32715.0,39.0,126861.0,54365.23232
172.232.26.200,Spoofed,2,5,918,6,913,5,350.183114,0.0,47887.0,2068.226829,62195.75,22.0,205744.0,83448.79878
152.53.39.153,Spoofed,2,5,957,6,950,7,338.4204426,0.0,48566.0,2042.329891,57552.5,693.0,182048.0,66159.31415
66.179.248.50,Spoofed,2,5,1068,5,1063,5,302.5951036,0.0,48566.0,1909.16291,52088.5,1250.0,195202.0,82649.0509
188.165.136.205,Spoofed,2,4,2051,7,2040,11,157.6091221,0.0,48708.0,1385.195399,7005.6,1599.0,18194.0,5198.944089
66.29.156.107,Spoofed,2,4,1874,5,1870,4,171.858748,0.0,47972.0,1444.548477,42902.33333,360.0,84412.0,34321.85384
5.255.101.10,Spoofed,2,4,1551,5,1548,3,207.5513898,0.0,47961.0,1579.895272,84179.0,47297.0,121061.0,36882.0
192.99.6.223,Spoofed,2,2,25,5,20,5,5879.842105,0.0,51524.0,12345.54878,10474.75,3277.0,18384.0,5365.099178
147.129.197.166,Spoofed,2,4,1053,5,1051,2,305.7828571,0.0,48005.0,1906.319455,30414.0,30414.0,30414.0,0.0
185.220.101.109,Real,1,1,3,2,0,3,,,,,6825.5,2.0,13649.0,6823.5
137.184.238.230,Spoofed,2,4,24,6,20,4,15543.94737,0.0,104145.0,30792.61455,53506.33333,5989.0,145255.0,64889.97265
83.212.117.37,Spoofed,2,4,1024,5,1021,3,315.0205882,0.0,48488.0,1951.799595,19870.5,18596.0,21145.0,1274.5
82.221.131.5,Spoofed,2,4,2274,6,2268,6,141.711513,0.0,47929.0,1306.282352,29300.0,1034.0,84451.0,30685.6478
81.169.159.28,Spoofed,2,5,1614,7,1604,10,200.6082346,0.0,48555.0,1556.924608,37863.88889,84.0,229972.0,72312.19327
192.99.246.216,Spoofed,2,5,1987,5,1983,4,162.1634712,0.0,48392.0,1401.861649,76823.33333,13689.0,185699.0,77313.48397
79.137.202.92,Spoofed,2,4,989,7,984,5,326.5554425,0.0,48721.0,1994.134638,12947.75,1471.0,22509.0,7850.437484
141.43.203.237,Spoofed,2,5,1050,6,1046,4,307.3904306,0.0,48110.0,1909.141634,69059.0,7351.0,189138.0,84919.60344
176.10.107.180,Spoofed,2,4,1216,6,1210,6,265.592225,0.0,48288.0,1781.95255,26543.6,329.0,78655.0,30909.21735
74.208.195.108,Spoofed,2,4,879,8,870,9,369.9493671,0.0,49340.0,2153.495567,15522.5,442.0,77400.0,24688.02595
51.89.242.31,Spoofed,2,5,2034,5,2031,3,158.3167488,0.0,47884.0,1379.679154,125564.5,28224.0,222905.0,97340.5
162.19.244.234,Spoofed,2,5,1979,6,1973,6,163.0689655,0.0,48932.0,1409.608393,69724.6,324.0,256449.0,99100.68285
89.12.244.105,Spoofed,2,5,30,7,25,5,11993.20833,0.0,74053.0,18854.32112,64631.75,388.0,196720.0,77262.14081
197.221.234.19,Real,1,1,2,1,0,2,,,,,0.0,0.0,0.0,0.0
65.108.231.17,Spoofed,2,5,825,7,774,51,415.5705045,0.0,48233.0,2240.996095,10416.02,0.0,513946.0,71933.42706
212.237.217.108,Spoofed,2,5,1075,6,1070,5,300.6585594,0.0,48923.0,1917.933287,65259.5,372.0,207921.0,83132.30004
129.151.198.94,Spoofed,2,4,26,6,23,3,13127.72727,107.0,55205.0,18428.91973,21480.5,97.0,42864.0,21383.5
147.135.16.147,Spoofed,2,5,1962,5,1960,2,163.9331291,0.0,48601.0,1412.280951,202702.0,202702.0,202702.0,0.0
185.100.85.24,Spoofed,2,5,1573,7,1568,5,205.1531589,0.0,48385.0,1569.827135,62421.0,1145.0,175655.0,69845.14346
84.158.19.2,Spoofed,2,4,31,4,30,1,9925.310345,0.0,78916.0,19087.72284,,,,
138.201.137.229,Spoofed,2,6,876,7,823,53,390.3990268,0.0,48005.0,2158.623622,8392.769231,0.0,181322.0,34274.38705
45.128.133.242,Spoofed,2,5,2041,7,2036,5,157.958231,0.0,47852.0,1366.743424,63352.0,0.0,182112.0,74168.33998
5.255.97.50,Spoofed,2,4,810,7,804,6,399.6650062,0.0,48085.0,2189.870798,26119.0,6096.0,78484.0,27128.27161
82.66.197.211,Spoofed,2,4,964,6,959,5,335.625261,0.0,48239.0,2006.277527,36920.5,8136.0,86338.0,30215.60751
62.210.9.0,Spoofed,2,5,837,5,833,4,386.3858173,0.0,48345.0,2152.526611,113287.3333,795.0,175803.0,79708.63786
94.72.112.150,Spoofed,2,4,1034,5,1028,6,311.5219085,0.0,48636.0,1947.686975,26688.0,9.0,77820.0,30802.8774
154.26.155.22,Spoofed,2,5,1557,6,1553,4,207.1617268,0.0,47922.0,1577.317362,112464.3333,53679.0,194217.0,59628.60701
91.135.7.214,Spoofed,2,5,1054,7,1049,5,306.2041985,0.0,48648.0,1924.673144,61802.0,1504.0,181320.0,70660.60242
88.198.209.95,Spoofed,2,6,800,7,765,35,420.2643979,0.0,48233.0,2250.302692,5437.205882,0.0,172277.0,29060.69313
5.255.97.221,Spoofed,2,4,1510,5,1508,2,213.3324486,0.0,48080.0,1600.064255,89393.0,89393.0,89393.0,0.0
103.26.221.164,Spoofed,2,4,2069,6,2064,5,155.6049443,0.0,47929.0,1363.467918,3496.75,325.0,8988.0,3292.014305
65.21.98.60,Spoofed,2,5,53,7,19,34,17472.11111,155.0,113153.0,28220.98926,15921.12121,0.0,240086.0,52872.27312
154.12.162.246,Spoofed,2,4,1565,5,1562,3,205.2203716,0.0,48045.0,1568.759416,30278.0,4399.0,56157.0,25879.0
198.98.50.199,Spoofed,2,5,1539,6,1536,3,209.3856678,0.0,48936.0,1595.929316,171881.5,82590.0,261173.0,89291.5
213.164.193.245,Spoofed,2,5,1045,7,1038,7,309.6865959,0.0,48336.0,1965.48056,42826.66667,162.0,182649.0,64341.15334
107.189.11.111,Spoofed,2,5,2060,6,2048,12,157.0004885,0.0,48083.0,1371.054202,22803.63636,101.0,174587.0,48808.90838
107.173.18.44,Spoofed,2,4,822,6,818,4,393.3537332,0.0,48475.0,2182.955525,25132.0,20716.0,32924.0,5526.110627
57.128.213.121,Spoofed,2,4,1973,6,1970,3,163.2122905,0.0,48121.0,1399.293879,4395.5,186.0,8605.0,4209.5
65.21.172.114,Spoofed,2,5,848,7,806,42,399.1192547,0.0,47887.0,2174.823761,10162.14634,0.0,362306.0,55803.26342
172.104.243.155,Spoofed,2,4,2734,6,2728,6,117.8283828,0.0,49038.0,1200.913722,30809.6,63.0,77768.0,35365.72198
217.160.13.173,Spoofed,2,4,26,6,21,5,14551.55,0.0,72602.0,21289.53901,17536.5,948.0,33383.0,11549.48827
5.34.176.183,Spoofed,2,5,1059,7,1053,6,305.6302281,0.0,47882.0,1908.269606,46170.4,0.0,217719.0,85837.79676
79.153.161.63,Spoofed,2,4,24,5,22,2,14914.04762,623.0,117253.0,27756.38204,431.0,431.0,431.0,0.0
93.58.252.139,Spoofed,2,5,1069,6,1062,7,302.7719133,0.0,48516.0,1913.007138,56912.16667,752.0,203904.0,71467.62536
143.110.147.231,Spoofed,2,3,30,6,26,4,8189.6,0.0,74784.0,15796.59982,24397.0,2027.0,46401.0,18117.45817
49.13.62.179,Spoofed,2,4,830,7,826,4,388.9442424,0.0,48425.0,2167.026278,52497.33333,16938.0,81819.0,26852.27991
89.147.109.123,Spoofed,2,4,1093,5,1087,6,295.1362799,0.0,48361.0,1889.207558,31584.0,996.0,91996.0,33943.08677
85.214.111.133,Spoofed,2,5,1297,5,1295,2,248.011592,0.0,50459.0,1783.164999,257877.0,257877.0,257877.0,0.0
185.196.61.142,Spoofed,2,4,25,5,23,2,11424.13636,0.0,75712.0,19629.00825,1153.0,1153.0,1153.0,0.0
23.133.168.186,Spoofed,2,4,1065,5,1062,3,302.5721018,0.0,48471.0,1905.223381,50580.0,1860.0,99300.0,48720.0
185.66.109.249,Spoofed,2,5,1033,7,1027,6,312.9346979,0.0,48010.0,1945.934711,50555.6,1020.0,184194.0,67390.60784
108.62.103.193,Spoofed,2,4,1052,6,1046,6,306.6507177,0.0,48322.0,1918.232259,23084.2,69.0,85736.0,31688.54969
208.115.220.213,Spoofed,2,4,1194,6,1189,5,270.4713805,0.0,48245.0,1798.112294,13013.25,456.0,35945.0,13611.34544
81.236.27.127,Spoofed,2,4,1072,5,1070,2,300.4770814,0.0,47966.0,1885.284661,58.0,58.0,58.0,0.0
134.215.126.217,Spoofed,2,4,36,6,30,6,9918.551724,50.0,80602.0,19440.69759,14396.6,13.0,40427.0,17120.565
89.39.105.55,Spoofed,2,5,1187,7,1179,8,272.7062818,0.0,49785.0,1850.157666,37320.71429,44.0,166542.0,54220.14363
78.47.161.178,Spoofed,2,6,812,8,768,44,418.5501956,0.0,48582.0,2246.172537,10079.37209,0.0,181193.0,37568.29064
185.220.101.84,Spoofed,2,5,2362,6,2355,7,136.5174172,0.0,48071.0,1279.59185,43645.16667,476.0,184193.0,65188.62956
143.198.150.112,Spoofed,2,4,30,6,25,5,9807.625,0.0,88814.0,22860.50742,36760.0,12035.0,76192.0,25800.93261
5.9.80.252,Spoofed,2,6,805,7,761,44,419.7039474,0.0,49422.0,2281.482634,9471.069767,0.0,184754.0,37736.53634
130.162.33.30,Spoofed,2,5,868,6,862,6,373.2926829,0.0,48090.0,2104.20176,47447.4,99.0,196018.0,74961.54814
132.226.220.138,Spoofed,2,4,819,4,818,1,392.9694002,0.0,48467.0,2195.384723,,,,
84.19.188.216,Spoofed,2,5,1036,7,1026,10,313.1892683,0.0,48971.0,1972.779393,38685.33333,198.0,186098.0,57935.71723
116.62.47.66,Real,1,1,1,1,0,1,,,,,,,,
37.221.215.66,Spoofed,2,3,25,5,22,3,6761.047619,39.0,66888.0,14486.14148,65520.0,54.0,130986.0,65466.0
185.220.101.194,Spoofed,2,5,1205,7,1198,7,268.380117,0.0,48638.0,1816.648445,43090.33333,2593.0,172124.0,62236.42337
163.172.45.102,Spoofed,2,5,1639,7,1632,7,196.7473942,0.0,48362.0,1538.675046,57488.0,524.0,185359.0,63476.66504
95.217.227.227,Spoofed,2,6,852,7,805,47,398.4838308,0.0,48251.0,2189.428258,9427.717391,0.0,252843.0,44261.13742
165.232.127.17,Spoofed,2,5,27,7,22,5,11223.28571,101.0,69230.0,17651.80181,86938.0,8106.0,210771.0,78930.20062
51.15.75.120,Spoofed,2,4,859,5,856,3,375.8187135,0.0,47968.0,2133.016845,68550.5,3347.0,133754.0,65203.5
185.195.71.6,Spoofed,2,5,1240,6,1235,5,260.2228525,0.0,48116.0,1757.281439,61602.25,110.0,217799.0,90895.92872
193.23.244.244,Spoofed,2,6,1280,7,1220,60,263.5537326,0.0,48190.0,1778.115482,3086.779661,0.0,172514.0,22251.33115
162.0.220.198,Spoofed,2,5,1047,6,1041,6,307.9326923,0.0,49001.0,1955.966215,49935.2,6453.0,192379.0,71482.88024
23.188.56.144,Spoofed,2,4,1006,4,1005,1,320.2549801,0.0,48070.0,1946.266707,,,,
5.42.80.233,Spoofed,2,4,2054,4,2053,1,156.4946394,0.0,47885.0,1362.416233,,,,
188.214.104.21,Spoofed,2,5,2056,6,2051,5,156.6263415,0.0,48295.0,1379.295571,84234.25,19406.0,210438.0,76300.59714
178.254.38.159,Spoofed,2,5,1057,6,1049,8,305.9103053,0.0,48298.0,1926.689762,54128.57143,149.0,187803.0,67077.7784
5.132.159.238,Spoofed,2,5,1163,6,1158,5,277.5125324,0.0,48085.0,1819.249753,84406.25,17638.0,186896.0,62975.53646
46.142.6.11,Spoofed,2,4,29,6,26,3,11462.96,164.0,183286.0,36991.56279,9721.0,6668.0,12774.0,3053.0
149.56.185.255,Spoofed,2,5,2001,6,1996,5,161.1854637,0.0,48320.0,1398.608577,63806.75,6205.0,188009.0,72446.05974
179.61.251.86,Spoofed,2,1,3,3,2,1,41293.0,41293.0,41293.0,0.0,,,,
83.32.32.232,Spoofed,2,4,1039,5,1036,3,310.315942,0.0,48176.0,1929.29445,11485.0,8877.0,14093.0,2608.0
194.164.207.75,Spoofed,2,5,1013,7,1005,8,320.0239044,0.0,48498.0,1961.717645,36230.85714,367.0,177219.0,58618.561
148.251.206.243,Spoofed,2,5,62,7,13,49,18576.08333,1740.0,65556.0,24605.02344,8824.75,0.0,177664.0,35772.42323
109.250.228.103,Spoofed,2,3,9,6,5,4,50099.0,2706.0,96757.0,35604.50698,18750.0,3714.0,42307.0,16868.32323
212.38.189.186,Real,1,2,2,2,0,2,,,,,185144.0,185144.0,185144.0,0.0
51.38.113.133,Spoofed,2,3,11,3,10,1,21789.33333,0.0,124568.0,37716.27264,,,,
5.79.66.19,Spoofed,2,4,2375,5,2370,5,135.6893204,0.0,48790.0,1300.132706,17752.25,1858.0,32071.0,14102.2369
132.226.59.109,Spoofed,2,5,868,6,862,6,373.184669,0.0,48356.0,2108.098059,68425.2,3173.0,207078.0,74771.39646
185.247.184.33,Spoofed,2,4,2083,6,2079,4,154.6419634,0.0,47926.0,1354.233962,24091.0,652.0,51094.0,20746.49228
144.168.44.26,Spoofed,2,4,1073,5,1070,3,300.7689429,0.0,49060.0,1911.220144,21920.0,6385.0,37455.0,15535.0
204.8.96.157,Spoofed,2,4,2827,7,2821,6,113.9475177,0.0,48190.0,1167.921749,27463.4,886.0,83440.0,29958.58699
64.222.227.13,Spoofed,2,5,1088,7,1080,8,297.6580167,0.0,47895.0,1885.108774,48320.71429,389.0,187653.0,63688.60897
172.114.8.83,Spoofed,2,4,1093,7,1085,8,295.9095941,0.0,48397.0,1890.47533,10451.42857,366.0,31634.0,10782.03336
130.61.51.183,Spoofed,2,4,20,5,18,2,16797.0,1386.0,64981.0,19811.59178,24330.0,24330.0,24330.0,0.0
195.90.210.254,Spoofed,2,5,1150,7,1145,5,280.7884615,0.0,48184.0,1835.299047,85364.25,46.0,229197.0,89197.19044
92.243.24.163,Spoofed,2,5,2154,6,2150,4,149.4336901,0.0,48181.0,1352.097893,67900.0,5975.0,179476.0,79055.1099
146.59.44.132,Spoofed,2,5,1925,6,1920,5,167.487754,0.0,47965.0,1420.606393,64084.0,365.0,180875.0,69892.21967
65.129.58.240,Spoofed,2,3,14,5,10,4,16315.11111,0.0,61151.0,16811.58162,8975.0,326.0,17528.0,7023.015164
138.201.196.252,Spoofed,2,6,815,8,776,39,414.2954839,0.0,48749.0,2242.184275,13794.21053,0.0,257393.0,50525.91138
209.127.119.162,Spoofed,2,5,1060,7,1053,7,305.6074144,0.0,49236.0,1934.140436,41197.83333,312.0,205726.0,73905.8911
217.255.106.5,Spoofed,1,1,6,4,0,6,,,,,2454.0,246.0,6737.0,2234.494574
87.121.52.182,Spoofed,2,4,1016,4,1015,1,317.0443787,0.0,48634.0,1950.574581,,,,
185.220.100.255,Spoofed,2,5,2117,5,2110,7,151.8937885,0.0,48322.0,1362.148975,56500.83333,3019.0,227223.0,80649.11042
95.211.194.165,Spoofed,2,5,1234,7,1227,7,262.2952692,0.0,48272.0,1772.372931,42622.5,178.0,183920.0,66220.00885
155.254.60.103,Spoofed,2,4,1030,6,1026,4,313.5512195,0.0,48085.0,1940.413046,52545.66667,1029.0,152439.0,70646.8845
8.222.164.201,Real,1,1,2,2,0,2,,,,,3722.0,3722.0,3722.0,0.0
217.12.221.110,Spoofed,2,4,1064,6,1058,6,304.1892148,0.0,48459.0,1917.721203,15096.6,637.0,47911.0,17127.66722
172.236.116.68,Spoofed,2,4,915,5,912,3,352.7047201,0.0,48857.0,2076.66647,3660.0,48.0,7272.0,3612.0
104.248.21.236,Spoofed,2,4,881,5,879,2,365.9123007,0.0,48242.0,2090.843837,13416.0,13416.0,13416.0,0.0
212.227.234.153,Spoofed,2,4,1047,6,1042,5,308.6503362,0.0,47891.0,1917.159276,40026.5,1596.0,141360.0,58738.20066
83.9.168.70,Spoofed,2,4,35,5,30,5,9946.827586,0.0,78707.0,18976.082,40719.0,3380.0,85129.0,34201.14971
51.159.186.85,Spoofed,2,4,1032,7,1027,5,313.2280702,0.0,47967.0,1931.687165,6972.5,1536.0,15473.0,5786.940491
66.85.128.218,Spoofed,2,5,1015,7,1008,7,318.7070506,0.0,47969.0,1952.803683,56930.16667,11434.0,184701.0,61869.35403
208.115.230.108,Spoofed,2,4,1191,5,1188,3,270.8668913,0.0,48008.0,1799.923729,67702.5,48541.0,86864.0,19161.5
186.23.203.62,Spoofed,2,4,39,7,32,7,9335.032258,0.0,92608.0,19435.70034,12472.16667,952.0,27118.0,8675.910834
92.116.232.200,Spoofed,2,4,38,7,34,4,8871.848485,0.0,73694.0,19147.14493,23694.66667,446.0,60309.0,26202.74129
135.148.53.62,Spoofed,2,4,1962,5,1957,5,164.3236196,0.0,49029.0,1424.994317,37159.5,680.0,76586.0,27450.32326
85.215.249.184,Spoofed,2,5,1084,7,1076,8,298.9069767,0.0,48183.0,1893.721946,47752.85714,248.0,225802.0,77438.0862
213.32.104.213,Spoofed,2,4,1939,4,1936,3,165.9565891,0.0,48540.0,1417.463631,38118.0,168.0,76068.0,37950.0
80.82.76.55,Spoofed,2,4,1011,6,1007,4,319.4025845,0.0,47885.0,1953.582679,18665.33333,324.0,43903.0,18447.25581
165.140.117.247,Spoofed,2,4,1051,7,1041,10,308.9548077,0.0,47887.0,1928.152911,17512.88889,55.0,75900.0,22573.43506
77.1.134.44,Spoofed,2,5,30,4,29,1,8974.5,0.0,59861.0,16027.56334,,,,
51.195.166.179,Spoofed,2,4,1994,5,1991,3,161.5160804,0.0,48080.0,1401.705459,19715.0,5001.0,34429.0,14714.0
89.58.33.132,Spoofed,2,5,1044,6,1034,10,310.9022265,0.0,47973.0,1936.373872,41727.88889,585.0,179148.0,60711.85238
107.189.7.47,Spoofed,2,4,1544,6,1541,3,208.6681818,0.0,48673.0,1604.297975,12220.5,6393.0,18048.0,5827.5
212.159.177.198,Spoofed,2,4,1083,7,1074,9,299.5610438,0.0,48120.0,1883.779263,8984.75,132.0,25792.0,8592.461722
185.220.101.168,Spoofed,2,5,2387,7,2378,9,135.2061422,0.0,48237.0,1282.931762,32374.5,1235.0,173351.0,55143.09586
185.220.101.154,Spoofed,2,5,1556,6,1552,4,206.6737589,0.0,48088.0,1579.124296,113020.6667,13940.0,218463.0,83617.25294
140.78.100.25,Spoofed,2,4,997,4,995,2,323.4547284,0.0,48462.0,1978.226046,33435.0,33435.0,33435.0,0.0
84.242.31.212,Spoofed,1,1,5,3,0,5,,,,,2377.5,976.0,5308.0,1748.498284
95.153.31.26,Spoofed,2,5,1035,7,1028,7,311.9016553,0.0,48002.0,1937.190042,56006.33333,3435.0,203913.0,70407.66156
50.54.205.189,Spoofed,2,4,1065,6,1062,3,302.7568332,0.0,47892.0,1889.483026,26894.0,26038.0,27750.0,856.0
188.68.56.181,Spoofed,2,5,1666,6,1662,4,193.2420229,0.0,47971.0,1522.751198,113218.0,22211.0,236265.0,90276.24246
84.178.146.144,Spoofed,2,5,30,7,19,11,11826.94444,0.0,103788.0,24560.07388,34126.5,986.0,176418.0,52647.74755
45.142.176.83,Spoofed,2,5,1026,6,1018,8,315.6656834,0.0,49726.0,1992.333872,36787.85714,1466.0,218870.0,74409.73363
151.115.61.113,Spoofed,2,4,24,6,20,4,15242.84211,0.0,68132.0,21597.71909,43240.0,1163.0,115421.0,51273.19477
195.50.212.15,Spoofed,2,5,1041,6,1037,4,310.2374517,0.0,48376.0,1930.37369,115645.3333,12712.0,202560.0,78328.42837
85.228.184.184,Spoofed,2,4,32,5,30,2,9985.758621,151.0,64287.0,16305.72094,25455.0,25455.0,25455.0,0.0
45.150.108.104,Spoofed,2,4,1597,4,1596,1,201.3498433,0.0,48254.0,1555.876983,,,,
188.213.95.146,Spoofed,2,4,1051,5,1047,4,307.2227533,0.0,49070.0,1939.30014,46656.33333,20948.0,78110.0,23687.27088
135.125.202.252,Spoofed,2,5,1997,6,1993,4,161.2976908,0.0,47775.0,1381.759219,113314.0,25868.0,198431.0,70467.79606
37.120.178.238,Spoofed,2,5,1283,6,1280,3,251.3588741,0.0,48008.0,1726.380209,170263.0,82820.0,257706.0,87443.0
138.197.112.20,Spoofed,2,4,843,6,840,3,382.3730632,0.0,48417.0,2143.878938,52153.5,9184.0,95123.0,42969.5
179.43.158.176,Spoofed,2,5,848,5,845,3,379.7298578,0.0,48358.0,2152.146886,130573.5,47882.0,213265.0,82691.5
109.70.100.3,Spoofed,2,5,2055,7,2050,5,156.9224012,0.0,48115.0,1370.019738,93562.0,67.0,180693.0,65821.9341
141.98.10.82,Spoofed,1,2,3,2,3,0,34212.5,0.0,68425.0,34212.5,,,,
147.12.183.39,Spoofed,2,5,1028,6,1021,7,314.9029412,0.0,48754.0,1947.105987,43225.16667,19.0,183675.0,63948.82027
129.151.221.180,Spoofed,2,4,947,6,943,4,341.0180467,0.0,48603.0,2031.133962,39202.66667,14108.0,86194.0,33253.52971
71.19.149.21,Spoofed,2,4,1158,4,1157,1,277.982699,0.0,48249.0,1821.931,,,,
121.118.88.92,Spoofed,2,2,8,4,7,1,13086.83333,0.0,56254.0,19465.0981,,,,
103.166.156.127,Spoofed,2,4,1079,6,1076,3,298.5395349,0.0,48286.0,1899.483887,10466.5,2985.0,17948.0,7481.5
185.220.101.64,Spoofed,2,5,2422,5,2419,3,132.8362283,0.0,48491.0,1264.511704,91612.0,2595.0,180629.0,89017.0
212.154.101.173,Spoofed,2,4,1050,4,1047,3,307.0573614,0.0,48710.0,1925.737836,80649.0,11278.0,150020.0,69371.0
136.35.153.73,Spoofed,2,5,1901,7,1894,7,169.8510301,0.0,48923.0,1449.559546,43302.83333,23.0,183441.0,65862.79523
109.92.177.220,Spoofed,2,5,1043,8,1035,8,310.4632495,0.0,48430.0,1930.282544,36592.85714,2325.0,184585.0,61749.9691
85.201.79.190,Spoofed,2,4,28,5,26,2,10132.88,129.0,62777.0,15346.70072,62460.0,62460.0,62460.0,0.0
66.111.2.16,Spoofed,2,4,1023,4,1020,3,315.3827282,0.0,48604.0,1951.511956,37976.0,5315.0,70637.0,32661.0
91.132.144.59,Spoofed,2,5,2116,7,2108,8,152.1974371,0.0,48216.0,1352.775328,49706.71429,1.0,193311.0,67418.46996
109.238.11.6,Spoofed,2,4,1017,5,1015,2,317.035503,0.0,48284.0,1958.322104,19583.0,19583.0,19583.0,0.0
185.220.101.137,Spoofed,2,4,1523,5,1521,2,211.4986842,0.0,48081.0,1587.853503,7164.0,7164.0,7164.0,0.0
102.130.117.25,Spoofed,2,5,1086,5,1084,2,296.8965836,0.0,48641.0,1887.750719,260512.0,260512.0,260512.0,0.0
103.193.138.6,Spoofed,2,4,41,5,39,2,7668.763158,0.0,106358.0,18712.2116,76718.0,76718.0,76718.0,0.0
185.92.221.195,Spoofed,2,5,1039,7,1033,6,311.4651163,0.0,48470.0,1942.754516,66654.8,122.0,198238.0,70741.85189
167.172.128.225,Spoofed,2,4,23,5,21,2,14735.65,419.0,72467.0,24126.81767,11833.0,11833.0,11833.0,0.0
23.129.64.131,Spoofed,2,6,1553,6,1548,5,207.7737557,0.0,47855.0,1587.383417,98268.25,8640.0,218203.0,86884.4283
79.72.17.183,Spoofed,2,4,1042,6,1033,9,311.1540698,0.0,48128.0,1922.693862,8692.125,182.0,16637.0,5828.039817
94.156.175.86,Spoofed,2,5,1073,6,1064,9,302.462841,0.0,49005.0,1926.283526,40891.25,994.0,176221.0,57270.66774
23.129.64.141,Spoofed,2,5,1498,6,1493,5,215.4215818,0.0,49066.0,1630.351731,65587.25,5100.0,177833.0,69025.33632
192.42.116.186,Spoofed,2,4,1808,6,1805,3,178.116408,0.0,48117.0,1472.458252,48149.0,7969.0,88329.0,40180.0
